local_datetime,canopy_cover,species,site,method
,33.4,Unknown,424_8,Green Canopy Cover Estimation from Field Scanner RGB images
,24.9,Unknown,258_46,Green Canopy Cover Estimation from Field Scanner RGB images
,20.2,Unknown,147_13,Green Canopy Cover Estimation from Field Scanner RGB images
,56.7,Unknown,287_13,Green Canopy Cover Estimation from Field Scanner RGB images
,34.8,Unknown,346_9,Green Canopy Cover Estimation from Field Scanner RGB images
,55.8,Unknown,74_8,Green Canopy Cover Estimation from Field Scanner RGB images
,27,Unknown,117_48,Green Canopy Cover Estimation from Field Scanner RGB images
,2.03,Unknown,291_21,Green Canopy Cover Estimation from Field Scanner RGB images
,29.6,Unknown,337_28,Green Canopy Cover Estimation from Field Scanner RGB images
,22.3,Unknown,179_63,Green Canopy Cover Estimation from Field Scanner RGB images
,40.8,Unknown,306_51,Green Canopy Cover Estimation from Field Scanner RGB images
,32.5,Unknown,407_28,Green Canopy Cover Estimation from Field Scanner RGB images
,5.08,Unknown,321_60,Green Canopy Cover Estimation from Field Scanner RGB images
,7.64,Unknown,333_35,Green Canopy Cover Estimation from Field Scanner RGB images
,71,Unknown,344_14,Green Canopy Cover Estimation from Field Scanner RGB images
,9.42,Unknown,172_64,Green Canopy Cover Estimation from Field Scanner RGB images
,71,Unknown,298_36,Green Canopy Cover Estimation from Field Scanner RGB images
,53.7,Unknown,82_24,Green Canopy Cover Estimation from Field Scanner RGB images
,49.2,Unknown,4_7,Green Canopy Cover Estimation from Field Scanner RGB images
,74.9,Unknown,125_32,Green Canopy Cover Estimation from Field Scanner RGB images
,12.2,Unknown,296_31,Green Canopy Cover Estimation from Field Scanner RGB images
,53.2,Unknown,357_13,Green Canopy Cover Estimation from Field Scanner RGB images
,75.5,Unknown,126_30,Green Canopy Cover Estimation from Field Scanner RGB images
,66.8,Unknown,418_5,Green Canopy Cover Estimation from Field Scanner RGB images
,61,Unknown,63_16,Green Canopy Cover Estimation from Field Scanner RGB images
,61.8,Unknown,143_6,Green Canopy Cover Estimation from Field Scanner RGB images
,3.82,Unknown,247_67,Green Canopy Cover Estimation from Field Scanner RGB images
,61.3,Unknown,377_54,Green Canopy Cover Estimation from Field Scanner RGB images
,43.9,Unknown,4_8,Green Canopy Cover Estimation from Field Scanner RGB images
,85.1,Unknown,151_22,Green Canopy Cover Estimation from Field Scanner RGB images
,23.1,Unknown,114_53,Green Canopy Cover Estimation from Field Scanner RGB images
,5.49,Unknown,23_45,Green Canopy Cover Estimation from Field Scanner RGB images
,1.6,Unknown,317_67,Green Canopy Cover Estimation from Field Scanner RGB images
,45,Unknown,211_2,Green Canopy Cover Estimation from Field Scanner RGB images
,61.4,Unknown,42_57,Green Canopy Cover Estimation from Field Scanner RGB images
,39.8,Unknown,366_31,Green Canopy Cover Estimation from Field Scanner RGB images
,53.5,Unknown,168_56,Green Canopy Cover Estimation from Field Scanner RGB images
,41,Unknown,77_13,Green Canopy Cover Estimation from Field Scanner RGB images
,53.4,Unknown,410_22,Green Canopy Cover Estimation from Field Scanner RGB images
,18.3,Unknown,111_59,Green Canopy Cover Estimation from Field Scanner RGB images
,78.5,Unknown,395_51,Green Canopy Cover Estimation from Field Scanner RGB images
,6.1,Unknown,416_10,Green Canopy Cover Estimation from Field Scanner RGB images
,79.5,Unknown,139_4,Green Canopy Cover Estimation from Field Scanner RGB images
,12.9,Unknown,172_63,Green Canopy Cover Estimation from Field Scanner RGB images
,57.2,Unknown,7_14,Green Canopy Cover Estimation from Field Scanner RGB images
,20.2,Unknown,169_57,Green Canopy Cover Estimation from Field Scanner RGB images
,51.7,Unknown,326_49,Green Canopy Cover Estimation from Field Scanner RGB images
,16.1,Unknown,296_32,Green Canopy Cover Estimation from Field Scanner RGB images
,85.2,Unknown,388_66,Green Canopy Cover Estimation from Field Scanner RGB images
,47.6,Unknown,232_43,Green Canopy Cover Estimation from Field Scanner RGB images
,36.1,Unknown,362_24,Green Canopy Cover Estimation from Field Scanner RGB images
,39,Unknown,118_46,Green Canopy Cover Estimation from Field Scanner RGB images
,9.32,Unknown,23_46,Green Canopy Cover Estimation from Field Scanner RGB images
,30.7,Unknown,226_32,Green Canopy Cover Estimation from Field Scanner RGB images
,27,Unknown,323_55,Green Canopy Cover Estimation from Field Scanner RGB images
,55.9,Unknown,286_11,Green Canopy Cover Estimation from Field Scanner RGB images
,82.6,Unknown,89_37,Green Canopy Cover Estimation from Field Scanner RGB images
,62,Unknown,351_2,Green Canopy Cover Estimation from Field Scanner RGB images
,31.2,Unknown,336_29,Green Canopy Cover Estimation from Field Scanner RGB images
,79.2,Unknown,106_69,Green Canopy Cover Estimation from Field Scanner RGB images
,0.793,Unknown,184_54,Green Canopy Cover Estimation from Field Scanner RGB images
,14.5,Unknown,268_25,Green Canopy Cover Estimation from Field Scanner RGB images
,72.1,Unknown,88_35,Green Canopy Cover Estimation from Field Scanner RGB images
,6.99,Unknown,207_8,Green Canopy Cover Estimation from Field Scanner RGB images
,43.6,Unknown,377_53,Green Canopy Cover Estimation from Field Scanner RGB images
,52,Unknown,275_12,Green Canopy Cover Estimation from Field Scanner RGB images
,49.4,Unknown,292_23,Green Canopy Cover Estimation from Field Scanner RGB images
,46.3,Unknown,387_68,Green Canopy Cover Estimation from Field Scanner RGB images
,60.6,Unknown,129_24,Green Canopy Cover Estimation from Field Scanner RGB images
,62.3,Unknown,244_67,Green Canopy Cover Estimation from Field Scanner RGB images
,49.4,Unknown,136_9,Green Canopy Cover Estimation from Field Scanner RGB images
,41,Unknown,47_48,Green Canopy Cover Estimation from Field Scanner RGB images
,57.2,Unknown,157_33,Green Canopy Cover Estimation from Field Scanner RGB images
,37,Unknown,257_47,Green Canopy Cover Estimation from Field Scanner RGB images
,56,Unknown,303_45,Green Canopy Cover Estimation from Field Scanner RGB images
,45.8,Unknown,189_44,Green Canopy Cover Estimation from Field Scanner RGB images
,42.6,Unknown,379_57,Green Canopy Cover Estimation from Field Scanner RGB images
,63.8,Unknown,347_7,Green Canopy Cover Estimation from Field Scanner RGB images
,78.7,Unknown,361_22,Green Canopy Cover Estimation from Field Scanner RGB images
,50.5,Unknown,57_28,Green Canopy Cover Estimation from Field Scanner RGB images
,90.9,Unknown,51_39,Green Canopy Cover Estimation from Field Scanner RGB images
,81.1,Unknown,141_2,Green Canopy Cover Estimation from Field Scanner RGB images
,56,Unknown,324_54,Green Canopy Cover Estimation from Field Scanner RGB images
,79.7,Unknown,425_9,Green Canopy Cover Estimation from Field Scanner RGB images
,8.13,Unknown,265_31,Green Canopy Cover Estimation from Field Scanner RGB images
,17.8,Unknown,289_17,Green Canopy Cover Estimation from Field Scanner RGB images
,47.8,Unknown,381_62,Green Canopy Cover Estimation from Field Scanner RGB images
,15.3,Unknown,385_69,Green Canopy Cover Estimation from Field Scanner RGB images
,61.8,Unknown,121_40,Green Canopy Cover Estimation from Field Scanner RGB images
,46.7,Unknown,391_59,Green Canopy Cover Estimation from Field Scanner RGB images
,74.1,Unknown,128_26,Green Canopy Cover Estimation from Field Scanner RGB images
,57.9,Unknown,373_46,Green Canopy Cover Estimation from Field Scanner RGB images
,16.6,Unknown,323_56,Green Canopy Cover Estimation from Field Scanner RGB images
,29.5,Unknown,248_66,Green Canopy Cover Estimation from Field Scanner RGB images
,8.51,Unknown,109_63,Green Canopy Cover Estimation from Field Scanner RGB images
,7.04,Unknown,24_47,Green Canopy Cover Estimation from Field Scanner RGB images
,28.1,Unknown,178_65,Green Canopy Cover Estimation from Field Scanner RGB images
,83.3,Unknown,371_41,Green Canopy Cover Estimation from Field Scanner RGB images
,18.5,Unknown,248_65,Green Canopy Cover Estimation from Field Scanner RGB images
,42.7,Unknown,58_25,Green Canopy Cover Estimation from Field Scanner RGB images
,21.3,Unknown,259_43,Green Canopy Cover Estimation from Field Scanner RGB images
,44.3,Unknown,308_56,Green Canopy Cover Estimation from Field Scanner RGB images
,47.1,Unknown,112_58,Green Canopy Cover Estimation from Field Scanner RGB images
,55.8,Unknown,342_18,Green Canopy Cover Estimation from Field Scanner RGB images
,51,Unknown,68_5,Green Canopy Cover Estimation from Field Scanner RGB images
,20.1,Unknown,339_24,Green Canopy Cover Estimation from Field Scanner RGB images
,24.7,Unknown,9_17,Green Canopy Cover Estimation from Field Scanner RGB images
,65.6,Unknown,301_41,Green Canopy Cover Estimation from Field Scanner RGB images
,75.1,Unknown,142_4,Green Canopy Cover Estimation from Field Scanner RGB images
,72.4,Unknown,447_53,Green Canopy Cover Estimation from Field Scanner RGB images
,72.4,Unknown,160_40,Green Canopy Cover Estimation from Field Scanner RGB images
,80.7,Unknown,82_23,Green Canopy Cover Estimation from Field Scanner RGB images
,13.2,Unknown,108_66,Green Canopy Cover Estimation from Field Scanner RGB images
,53.1,Unknown,390_62,Green Canopy Cover Estimation from Field Scanner RGB images
,14.3,Unknown,250_61,Green Canopy Cover Estimation from Field Scanner RGB images
,45.2,Unknown,92_44,Green Canopy Cover Estimation from Field Scanner RGB images
,41.1,Unknown,311_62,Green Canopy Cover Estimation from Field Scanner RGB images
,26.8,Unknown,312_64,Green Canopy Cover Estimation from Field Scanner RGB images
,44.8,Unknown,206_10,Green Canopy Cover Estimation from Field Scanner RGB images
,39.6,Unknown,71_2,Green Canopy Cover Estimation from Field Scanner RGB images
,46.2,Unknown,32_63,Green Canopy Cover Estimation from Field Scanner RGB images
,65.9,Unknown,209_4,Green Canopy Cover Estimation from Field Scanner RGB images
,25,Unknown,147_14,Green Canopy Cover Estimation from Field Scanner RGB images
,55.4,Unknown,85_30,Green Canopy Cover Estimation from Field Scanner RGB images
,34.7,Unknown,273_15,Green Canopy Cover Estimation from Field Scanner RGB images
,6.34,Unknown,175_69,Green Canopy Cover Estimation from Field Scanner RGB images
,57.8,Unknown,19_38,Green Canopy Cover Estimation from Field Scanner RGB images
,54.2,Unknown,327_47,Green Canopy Cover Estimation from Field Scanner RGB images
,47.1,Unknown,48_46,Green Canopy Cover Estimation from Field Scanner RGB images
,25.2,Unknown,254_53,Green Canopy Cover Estimation from Field Scanner RGB images
,76.5,Unknown,447_54,Green Canopy Cover Estimation from Field Scanner RGB images
,53.7,Unknown,10_20,Green Canopy Cover Estimation from Field Scanner RGB images
,58.9,Unknown,320_61,Green Canopy Cover Estimation from Field Scanner RGB images
,72,Unknown,349_4,Green Canopy Cover Estimation from Field Scanner RGB images
,79.8,Unknown,62_18,Green Canopy Cover Estimation from Field Scanner RGB images
,41.6,Unknown,196_29,Green Canopy Cover Estimation from Field Scanner RGB images
,25.9,Unknown,307_54,Green Canopy Cover Estimation from Field Scanner RGB images
,31.2,Unknown,437_33,Green Canopy Cover Estimation from Field Scanner RGB images
,67.6,Unknown,46_50,Green Canopy Cover Estimation from Field Scanner RGB images
,16.6,Unknown,338_25,Green Canopy Cover Estimation from Field Scanner RGB images
,21.7,Unknown,96_51,Green Canopy Cover Estimation from Field Scanner RGB images
,37.3,Unknown,178_66,Green Canopy Cover Estimation from Field Scanner RGB images
,60.7,Unknown,258_45,Green Canopy Cover Estimation from Field Scanner RGB images
,53.9,Unknown,7_13,Green Canopy Cover Estimation from Field Scanner RGB images
,51.3,Unknown,166_52,Green Canopy Cover Estimation from Field Scanner RGB images
,82.9,Unknown,107_67,Green Canopy Cover Estimation from Field Scanner RGB images
,55.7,Unknown,440_39,Green Canopy Cover Estimation from Field Scanner RGB images
,30.1,Unknown,381_61,Green Canopy Cover Estimation from Field Scanner RGB images
,31.7,Unknown,14_27,Green Canopy Cover Estimation from Field Scanner RGB images
,59.5,Unknown,29_57,Green Canopy Cover Estimation from Field Scanner RGB images
,85.9,Unknown,70_1,Green Canopy Cover Estimation from Field Scanner RGB images
,92.2,Unknown,435_29,Green Canopy Cover Estimation from Field Scanner RGB images
,23.4,Unknown,96_52,Green Canopy Cover Estimation from Field Scanner RGB images
,75.3,Unknown,138_5,Green Canopy Cover Estimation from Field Scanner RGB images
,45.2,Unknown,11_21,Green Canopy Cover Estimation from Field Scanner RGB images
,3.12,Unknown,155_29,Green Canopy Cover Estimation from Field Scanner RGB images
,41.7,Unknown,310_60,Green Canopy Cover Estimation from Field Scanner RGB images
,66.5,Unknown,244_68,Green Canopy Cover Estimation from Field Scanner RGB images
,36,Unknown,161_42,Green Canopy Cover Estimation from Field Scanner RGB images
,45.4,Unknown,290_19,Green Canopy Cover Estimation from Field Scanner RGB images
,65.9,Unknown,102_63,Green Canopy Cover Estimation from Field Scanner RGB images
,32.6,Unknown,234_48,Green Canopy Cover Estimation from Field Scanner RGB images
,46.8,Unknown,236_52,Green Canopy Cover Estimation from Field Scanner RGB images
,62.1,Unknown,324_53,Green Canopy Cover Estimation from Field Scanner RGB images
,12.1,Unknown,214_7,Green Canopy Cover Estimation from Field Scanner RGB images
,80.8,Unknown,49_44,Green Canopy Cover Estimation from Field Scanner RGB images
,44.9,Unknown,399_43,Green Canopy Cover Estimation from Field Scanner RGB images
,33.9,Unknown,410_21,Green Canopy Cover Estimation from Field Scanner RGB images
,65.4,Unknown,181_59,Green Canopy Cover Estimation from Field Scanner RGB images
,61.5,Unknown,65_11,Green Canopy Cover Estimation from Field Scanner RGB images
,62.9,Unknown,132_17,Green Canopy Cover Estimation from Field Scanner RGB images
,63.4,Unknown,423_6,Green Canopy Cover Estimation from Field Scanner RGB images
,52.9,Unknown,441_42,Green Canopy Cover Estimation from Field Scanner RGB images
,60.4,Unknown,144_7,Green Canopy Cover Estimation from Field Scanner RGB images
,61.9,Unknown,28_56,Green Canopy Cover Estimation from Field Scanner RGB images
,55.3,Unknown,277_8,Green Canopy Cover Estimation from Field Scanner RGB images
,45.3,Unknown,133_15,Green Canopy Cover Estimation from Field Scanner RGB images
,14.4,Unknown,212_3,Green Canopy Cover Estimation from Field Scanner RGB images
,65.3,Unknown,86_31,Green Canopy Cover Estimation from Field Scanner RGB images
,27,Unknown,271_19,Green Canopy Cover Estimation from Field Scanner RGB images
,64.4,Unknown,350_1,Green Canopy Cover Estimation from Field Scanner RGB images
,45.1,Unknown,277_7,Green Canopy Cover Estimation from Field Scanner RGB images
,89,Unknown,392_57,Green Canopy Cover Estimation from Field Scanner RGB images
,34,Unknown,223_26,Green Canopy Cover Estimation from Field Scanner RGB images
,78.4,Unknown,429_18,Green Canopy Cover Estimation from Field Scanner RGB images
,50.2,Unknown,163_46,Green Canopy Cover Estimation from Field Scanner RGB images
,50.1,Unknown,118_45,Green Canopy Cover Estimation from Field Scanner RGB images
,7.83,Unknown,243_65,Green Canopy Cover Estimation from Field Scanner RGB images
,54.1,Unknown,163_45,Green Canopy Cover Estimation from Field Scanner RGB images
,38.1,Unknown,271_20,Green Canopy Cover Estimation from Field Scanner RGB images
,60.2,Unknown,378_56,Green Canopy Cover Estimation from Field Scanner RGB images
,12.8,Unknown,305_50,Green Canopy Cover Estimation from Field Scanner RGB images
,29.8,Unknown,239_58,Green Canopy Cover Estimation from Field Scanner RGB images
,57.5,Unknown,433_25,Green Canopy Cover Estimation from Field Scanner RGB images
,12.9,Unknown,194_34,Green Canopy Cover Estimation from Field Scanner RGB images
,69.5,Unknown,388_65,Green Canopy Cover Estimation from Field Scanner RGB images
,56.2,Unknown,120_42,Green Canopy Cover Estimation from Field Scanner RGB images
,25.6,Unknown,240_59,Green Canopy Cover Estimation from Field Scanner RGB images
,20.4,Unknown,111_60,Green Canopy Cover Estimation from Field Scanner RGB images
,9.75,Unknown,173_65,Green Canopy Cover Estimation from Field Scanner RGB images
